target,feature,block,hgb_importance,perm_importance_mean,perm_importance_std
is_strikeout,bpt_ev_vs_fastball,batter_pitch_type,0.0,0.0007247440599031263,0.0002224178858694608
is_strikeout,bpt_ba_vs_breaking,batter_pitch_type,0.0,0.0005942214330011186,0.00017347358641372565
is_strikeout,p_roll_hit_allowed_30,pitcher_rolling,0.0,0.0005865519347368897,0.000206245952210362
is_strikeout,roll_bb_rate_100,batter_rolling,0.0,0.000569330852744776,0.00012950687120881165
is_strikeout,bpt_ev_vs_rhp,batter_pitch_type,0.0,0.0005490278558059946,0.00012149508571757655
is_strikeout,p_bb_rate,pitcher_profile,0.0,0.0005096922696163908,0.00013585183086810043
is_strikeout,bpt_ba_vs_fastball,batter_pitch_type,0.0,0.0004970822970100652,0.0002493401710635629
is_strikeout,cum_career_hr_vs_rhp,batter_career_splits,0.0,0.00040897717124446233,0.00012355279608685968
is_strikeout,roll_la_30,batter_rolling,0.0,0.00036020763166839665,0.0001708537103149197
is_strikeout,roll_ba_30,batter_rolling,0.0,0.00036018410560012537,9.2935622868188e-05
is_strikeout,p_arm_angle,pitcher_profile,0.0,0.00034411580095452534,0.00020873746679189807
is_strikeout,roll_k_rate_30,batter_rolling,0.0,0.0003122615044827581,0.00025897245073343235
is_strikeout,roll_la_10,batter_rolling,0.0,0.0002661504106240997,0.00011179008893674375
is_strikeout,cum_career_ba_vs_rhp,batter_career_splits,0.0,0.00025172893075915416,0.00018294801620349376
is_strikeout,roll_la_100,batter_rolling,0.0,0.00023695455986969539,0.00018192682296832145
is_strikeout,p_pfx_x_breaking,pitcher_profile,0.0,0.00023455490090356078,7.761502730092158e-05
is_strikeout,roll_ev_10,batter_rolling,0.0,0.0002341079056059625,0.0002447994226383272
is_strikeout,roll_ba_100,batter_rolling,0.0,0.00022794407571264942,9.256123409503732e-05
is_strikeout,roll_k_rate_10,batter_rolling,0.0,0.00021898064369212377,0.00014532013728050513
is_strikeout,cum_career_ops_vs_rhp,batter_career_splits,0.0,0.0002126756573890276,0.00027155247002906715
is_strikeout,cum_career_ops_vs_lhp,batter_career_splits,0.0,0.00020924085141786896,8.224793555777008e-05
is_strikeout,bpt_ev_vs_lhp,batter_pitch_type,0.0,0.00019032589250858045,0.0002733248955430032
is_strikeout,cum_career_ba_vs_lhp,batter_career_splits,0.0,0.00016343559644707017,0.0003146128332351846
is_strikeout,p_pct_in_zone,pitcher_profile,0.0,0.00016270628832997235,0.0002569430048130669
is_strikeout,p_pct_breaking,pitcher_profile,0.0,0.00016204755841766615,0.00019216511946695537
is_strikeout,bpt_ba_vs_offspeed,batter_pitch_type,0.0,0.00015934206056367195,0.0002228351833030122
is_strikeout,bvp_bb_rate,bvp_matchup,0.0,0.00013391038073655713,0.00012867767095482274
is_strikeout,bvp_k_rate,bvp_matchup,0.0,0.0001294404277605077,0.00018039260223347146
is_strikeout,roll_hr_rate_100,batter_rolling,0.0,0.00012167682522308265,0.00010084746573570592
is_strikeout,roll_ev_100,batter_rolling,0.0,0.00010909037868511717,0.00014384559619098927
is_strikeout,pitcher_rest_days,context,0.0,8.236476510168345e-05,0.00014895693956942278
is_strikeout,p_pfx_z_breaking,pitcher_profile,0.0,8.09061488674212e-05,0.0001978693033408377
is_strikeout,roll_ba_10,batter_rolling,0.0,6.060315192868426e-05,5.173180746894436e-05
is_strikeout,bpt_ev_vs_offspeed,batter_pitch_type,0.0,4.733444941005249e-05,0.0001245673570075958
is_strikeout,roll_bb_rate_10,batter_rolling,0.0,4.726387120523867e-05,5.082651201445299e-05
is_strikeout,p_pct_offspeed,pitcher_profile,0.0,4.618167206364987e-05,0.00023718599596051808
is_strikeout,month,context,0.0,4.3452648141428796e-05,0.0001308206284679304
is_strikeout,cum_career_hr_vs_lhp,batter_career_splits,0.0,3.7124135769972534e-05,0.0002289195199228839
is_strikeout,bvp_ba,bvp_matchup,0.0,1.8773802499705283e-05,0.00010951038844100493
is_strikeout,vs_lhp,context,0.0,8.892853815667401e-06,1.8747870537202686e-05
is_strikeout,day_of_week,context,0.0,6.799033737392435e-06,0.00011787000206214838
is_strikeout,roll_hr_rate_10,batter_rolling,0.0,5.340417503041373e-06,6.384489485832872e-05
is_strikeout,roll_barrel_100,batter_rolling,0.0,0.0,0.0
is_strikeout,p_barrel_rate_allowed,pitcher_profile,0.0,0.0,0.0
is_strikeout,bvp_hr_count,bvp_matchup,0.0,0.0,0.0
is_strikeout,roll_barrel_30,batter_rolling,0.0,0.0,0.0
is_strikeout,roll_barrel_10,batter_rolling,0.0,0.0,0.0
is_strikeout,p_velo_overall,pitcher_profile,0.0,-1.159835166946177e-05,7.654001589339265e-05
is_strikeout,p_pfx_x_fastball,pitcher_profile,0.0,-1.2421764059777907e-05,0.00020927663739563662
is_strikeout,roll_hr_rate_30,batter_rolling,0.0,-1.6115356782209212e-05,4.38025446068105e-05
is_strikeout,p_extension,pitcher_profile,0.0,-2.0820570441149043e-05,0.00011307936329867813
is_strikeout,p_pfx_z_fastball,pitcher_profile,0.0,-8.619951423367578e-05,7.896851353326354e-05
is_strikeout,bpt_whiff_vs_offspeed,batter_pitch_type,0.0,-8.659945739468711e-05,0.00029110407616228246
is_strikeout,bvp_pa_count,bvp_matchup,0.0,-0.00011311333636343512,8.186996050308692e-05
is_strikeout,p_spin_breaking,pitcher_profile,0.0,-0.00012962863630663345,0.00013007935257609024
is_strikeout,cum_career_pa_vs_rhp,batter_career_splits,0.0,-0.00013903906362475738,0.00019214229820842246
is_strikeout,p_pct_fastball,pitcher_profile,0.0,-0.000156660088777949,0.00015226927431782818
is_strikeout,pitcher_age,context,0.0,-0.00016247102764681552,0.0001464720882445197
is_strikeout,roll_bb_rate_30,batter_rolling,0.0,-0.0001846090579125992,0.0001722913521634952
is_strikeout,cum_career_pa_vs_lhp,batter_career_splits,0.0,-0.00020510026339777277,0.00018278340418748445
is_strikeout,p_k_rate,pitcher_profile,0.0,-0.0002630449696089165,0.0004331423234871595
is_strikeout,roll_ev_30,batter_rolling,0.0,-0.0002637978037943967,0.00021782439165558647
is_strikeout,p_spin_fastball,pitcher_profile,0.0,-0.0004378907091791229,0.0001381290902442463
is_strikeout,bpt_ev_vs_breaking,batter_pitch_type,0.0,-0.0004971293491465633,0.00025976698408866183
is_strikeout,p_whiff_rate,pitcher_profile,0.0,-0.0005229609721347118,0.00033831182658072834
is_strikeout,p_velo_fastball,pitcher_profile,0.0,-0.0005817290907362161,0.0003041850178918041
is_strikeout,p_velo_breaking,pitcher_profile,0.0,-0.0005900808449810002,0.0002497921400900011
is_walk,pitch_count,context,0.0,0.31116826329479635,0.018971031322141722
is_walk,in_zone,context,0.0,0.12811328929253302,0.004810999121125765
is_walk,p_roll_bb_10,pitcher_rolling,0.0,0.020744073714387756,0.0006490979168677169
is_walk,p_roll_k_10,pitcher_rolling,0.0,0.0016962377704358822,0.0004370628820032723
is_walk,roll_bb_rate_100,batter_rolling,0.0,0.0015692991916816724,0.0005352036610425398
is_walk,p_roll_bb_30,pitcher_rolling,0.0,0.0010226119849322535,0.0004204460864229159
is_walk,p_roll_hit_allowed_10,pitcher_rolling,0.0,0.0009196404509492328,0.00013399351368072844
is_walk,p_velo_fastball,pitcher_profile,0.0,0.00041443466784234494,0.00015919479764823724
is_walk,roll_ev_30,batter_rolling,0.0,0.0004048912292003992,0.00013914417465625054
is_walk,roll_ev_100,batter_rolling,0.0,0.00035760782865623675,0.0001790740803812875
is_walk,roll_la_100,batter_rolling,0.0,0.0003206812280020399,6.412084389144108e-05
is_walk,p_roll_k_30,pitcher_rolling,0.0,0.00028868901891829777,9.9158992494646e-05
is_walk,bpt_whiff_vs_breaking,batter_pitch_type,0.0,0.000277464633697444,0.000150644477043633
is_walk,cum_career_ops_vs_rhp,batter_career_splits,0.0,0.0002412971702077771,0.00020486508792203056
is_walk,bpt_ev_vs_offspeed,batter_pitch_type,0.0,0.0002316452833995175,0.0002136445117432671
is_walk,roll_k_rate_30,batter_rolling,0.0,0.00020545505121736252,0.00010015621185698329
is_walk,roll_bb_rate_30,batter_rolling,0.0,0.00019005541159060612,0.00014060128066761758
is_walk,bvp_k_rate,bvp_matchup,0.0,0.0001820302472781643,0.00024842055797224475
is_walk,bvp_ba,bvp_matchup,0.0,0.000179644387617639,0.00021820882749963187
is_walk,p_velo_overall,pitcher_profile,0.0,0.00017660783895887545,0.00011295302139729125
is_walk,cum_career_hr_vs_lhp,batter_career_splits,0.0,0.0001736797384664257,0.00017216369286045648
is_walk,p_spin_fastball,pitcher_profile,0.0,0.00016283492182791459,0.00010902096805033099
is_walk,roll_k_rate_100,batter_rolling,0.0,0.00016034061400100886,8.410268924784625e-05
is_walk,roll_la_10,batter_rolling,0.0,0.0001599610454186884,0.0001294017727108347
is_walk,p_arm_angle,pitcher_profile,0.0,0.00015708716900946217,0.00011898518467816356
is_walk,p_pfx_x_fastball,pitcher_profile,0.0,0.00013458417448448668,0.000245888048251948
is_walk,roll_hr_rate_10,batter_rolling,0.0,0.00011441281553679073,1.7084458915524157e-05
is_walk,p_pfx_x_breaking,pitcher_profile,0.0,0.00010877351088474096,0.00020551903254248938
is_walk,bpt_whiff_vs_offspeed,batter_pitch_type,0.0,9.169292467903212e-05,0.00022592589036523513
is_walk,cum_career_ba_vs_lhp,batter_career_splits,0.0,8.724654985716728e-05,0.00020764662202374298
is_walk,roll_ba_30,batter_rolling,0.0,6.23576956717109e-05,8.576220602391868e-05
is_walk,p_pct_offspeed,pitcher_profile,0.0,5.5417013023051355e-05,0.0002279050924317491
is_walk,month,context,0.0,4.744607279369983e-05,0.00013969906628113468
is_walk,roll_hr_rate_30,batter_rolling,0.0,3.8932891732468275e-05,4.42378800795814e-05
is_walk,cum_career_hr_vs_rhp,batter_career_splits,0.0,3.752306556947804e-05,8.432718404593367e-05
is_walk,p_pfx_z_fastball,pitcher_profile,0.0,3.448651691060345e-05,0.0001467792347960823
is_walk,p_pct_breaking,pitcher_profile,0.0,2.960634942328344e-05,0.00016133759759473154
is_walk,p_velo_breaking,pitcher_profile,0.0,2.1526961027551474e-05,9.512357063884748e-05
is_walk,bpt_ev_vs_fastball,batter_pitch_type,0.0,1.7568602954520783e-05,9.244966068737639e-05
is_walk,pitcher_rest_days,context,0.0,1.5453863709957717e-05,0.000154530645975234
is_walk,roll_k_rate_10,batter_rolling,0.0,7.211803064688382e-06,5.606691539951254e-05
is_walk,bvp_bb_rate,bvp_matchup,0.0,4.12103032270128e-06,0.00013516100811647466
is_walk,bpt_ba_vs_offspeed,batter_pitch_type,0.0,1.6809465790412759e-06,0.00026053672674509126
is_walk,vs_lhp,context,0.0,1.3556020799221358e-06,1.1128494078901633e-05
is_walk,bvp_pa_count,bvp_matchup,0.0,8.133612479088725e-07,8.885323795181976e-05
is_walk,roll_barrel_30,batter_rolling,0.0,0.0,0.0
is_walk,roll_barrel_100,batter_rolling,0.0,0.0,0.0
is_walk,roll_barrel_10,batter_rolling,0.0,0.0,0.0
is_walk,p_barrel_rate_allowed,pitcher_profile,0.0,0.0,0.0
is_walk,bpt_ev_vs_breaking,batter_pitch_type,0.0,-2.7654282427791445e-06,0.00015161701388053943
is_walk,day_of_week,context,0.0,-8.567405144388474e-06,3.9028384218175396e-05
is_walk,roll_bb_rate_10,batter_rolling,0.0,-9.923007224243996e-06,0.00018256046565355506
is_walk,bvp_hr_count,bvp_matchup,0.0,-1.0465248056168441e-05,1.694014512687381e-06
is_walk,bpt_ba_vs_fastball,batter_pitch_type,0.0,-1.1387057470413353e-05,7.029352990094646e-05
is_walk,cum_career_pa_vs_rhp,batter_career_splits,0.0,-1.2796883633425793e-05,0.00011077310005616548
is_walk,roll_ba_100,batter_rolling,0.0,-1.605032862499467e-05,0.00013395591964491691
is_walk,cum_career_ba_vs_rhp,batter_career_splits,0.0,-1.870730870145998e-05,0.00016878442483197765
is_walk,p_extension,pitcher_profile,0.0,-2.8847212258509282e-05,0.00022450280544819153
is_walk,p_k_rate,pitcher_profile,0.0,-3.4106948328194166e-05,0.0001638089180953561
is_walk,cum_career_ops_vs_lhp,batter_career_splits,0.0,-3.9908925229803496e-05,0.00011888775846547683
is_walk,p_pct_in_zone,pitcher_profile,0.0,-4.196944039116524e-05,2.962957920273822e-05
